"X.1","X","LabID","weighted_mean","long","lat","Material"
2971,2971,"Lus-12348",1519.32783903439,11.067106,60.196816,"burned bone"
2972,2972,"Lus-12349",1623.62084593829,11.067106,60.196816,"burned bone"
2973,2973,"Lus-12350",1442.80113682669,11.067106,60.196816,"burned bone"
2974,2974,"Lus-12351",2249.22138716884,11.067106,60.196816,"burned bone"
2987,2987,"Lus-12386",1475.88610617338,11.067106,60.196816,"charcoal"
2988,2988,"Lus-12387",1616.20982565415,11.067106,60.196816,"charcoal"
2989,2989,"Lus-12388",1546.04647076067,11.067106,60.196816,"charcoal"
2990,2990,"Lus-12389",1564.59384087894,11.067106,60.196816,"charcoal"
2991,2991,"Lus-12390",1003.98051712757,11.067106,60.196816,"macrofossil"
2992,2992,"Lus-12391",1427.55287175877,11.067106,60.196816,"charcoal"
3065,3065,"Lus-12747",1005.6675773625,11.338941,60.250761,"charcoal"
3082,3082,"Lus-12890",2375.67366554423,11.067,60.198,"burned bone"
3083,3083,"Lus-12891",2251.37829207424,11.067,60.198,"burned bone"
3084,3084,"Lus-12892",2259.08636824547,11.067,60.198,"burned bone"
3085,3085,"Lus-12893",2275.44096915461,11.067,60.198,"burned bone"
3086,3086,"Lus-12894",2291.05927687046,11.067,60.198,"burned bone"
3087,3087,"Lus-12895",2249.22138716884,11.067,60.198,"burned bone"
3088,3088,"Lus-12896",2225.2016588646,11.067106,60.196816,"burned bone"
3089,3089,"Lus-12897",2212.34898781082,11.067106,60.196816,"burned bone"
3090,3090,"Lus-12941",1144.62987412857,11.067106,60.196816,"macrofossil"
3091,3091,"Lus-12942",2090.27735104123,11.067106,60.196816,"macrofossil"
3092,3092,"Lus-12943",1325.59429047481,11.067106,60.196816,"charcoal"
3093,3093,"Lus-12944",1338.53981749793,11.067106,60.196816,"macrofossil"
3094,3094,"Lus-12945",1469.01224642135,11.067106,60.196816,"macrofossil"
3102,3102,"Lus-13124",1872.90624287282,11.34,60.65,"charcoal"
3103,3103,"Lus-13125",1464.43686744167,11.34,60.65,"charcoal"
3104,3104,"Lus-13126",1227.20724685511,11.34,60.65,"charcoal"
3105,3105,"Lus-13127",1589.81392400338,11.34,60.65,"charcoal"
3106,3106,"Lus-13128",1645.93457762527,11.34,60.65,"charcoal"
3107,3107,"Lus-13129",1658.39055771923,11.34,60.65,"charcoal"
3108,3108,"Lus-13130",1674.23794670731,11.34,60.65,"charcoal"
3109,3109,"Lus-13131",1544.88544773838,11.34,60.65,"charcoal"
3110,3110,"Lus-13132",1709.85719754986,11.34,60.65,"charcoal"
3111,3111,"Lus-13133",1438.42461721859,11.34,60.65,"charcoal"
3112,3112,"Lus-13134",2017.47821545091,11.34,60.65,"charcoal"
3113,3113,"Lus-13135",1581.77397468689,11.34,60.65,"charcoal"
3114,3114,"Lus-13136",1599.89023766296,11.34,60.65,"charcoal"
3115,3115,"Lus-13137",1654.64859074564,11.34,60.65,"charcoal"
3116,3116,"Lus-13138",1096.65493443032,11.34,60.65,"charcoal"
3117,3117,"Lus-13139",1668.5001693773,11.34,60.65,"charcoal"
3118,3118,"Lus-13140",1293.61940588665,11.34,60.65,"charcoal"
3119,3119,"Lus-13141",1218.73336326993,11.34,60.65,"charcoal"
3120,3120,"Lus-13142",1583.97905472598,11.34,60.65,"charcoal"
3121,3121,"Lus-13143",2216.06202899712,11.34,60.65,"charcoal"
3122,3122,"Lus-13144",2064.61470410175,11.34,60.65,"macrofossil"
3123,3123,"Lus-13145",2433.76029608305,11.34,60.65,"charcoal"
3124,3124,"Lus-13146",2084.78984883786,11.34,60.65,"charcoal"
3125,3125,"Lus-13147",2263.800811245,11.34,60.65,"charcoal"
3126,3126,"Lus-13148",1461.88589422951,11.34,60.65,"charcoal"
3127,3127,"Lus-13149",1469.71207792887,11.34,60.65,"charcoal"
3128,3128,"Lus-13150",1433.53451601414,11.34,60.65,"charcoal"
3129,3129,"Lus-13151",1535.74815579216,11.34,60.65,"charcoal"
3130,3130,"Lus-13152",1342.2720332378,11.34,60.65,"charcoal"
3131,3131,"Lus-13153",1568.0993072843,11.34,60.65,"macrofossil"
3132,3132,"Lus-13154",1437.96899659619,11.34,60.65,"charcoal"
3133,3133,"Lus-13155",1478.09686284913,11.34,60.65,"charcoal"
3134,3134,"Lus-13156",1514.0414424587,11.34,60.65,"charcoal"
3135,3135,"Lus-13157",1504.54857744756,11.34,60.65,"charcoal"
3136,3136,"Lus-13158",1467.75821542273,11.34,60.65,"macrofossil"
3137,3137,"Lus-13159",1406.99106903631,11.34,60.65,"macrofossil"
3138,3138,"Lus-13160",1791.43059012157,11.34,60.65,"macrofossil"
3139,3139,"Lus-13161",1163.2152851054,11.34,60.65,"macrofossil"
3140,3140,"Lus-13162",1615.76529179311,11.34,60.65,"macrofossil"
3141,3141,"Lus-13163",2181.01549372841,11.34,60.65,"macrofossil"
3142,3142,"Lus-13165",1575.20310704737,11.34,60.65,"macrofossil"
3145,3145,"Lus-13168",1453.56457077202,11.03841,60.000232,"charcoal"
3146,3146,"Lus-13169",1450.32937123315,11.03841,60.000232,"charcoal"
3147,3147,"Lus-13170",1416.84818497487,11.03841,60.000232,"charcoal"
3148,3148,"Lus-13171",1785.19832369767,11.03841,60.000232,"charcoal"
3149,3149,"Lus-13172",1472.6283759401,11.03841,60.000232,"charcoal"
3150,3150,"Lus-13173",2848.33412939472,11.03841,60.000232,"charcoal"
3151,3151,"Lus-13174",3688.31011590691,11.03841,60.000232,"charcoal"
3152,3152,"Lus-13175",1759.99247260168,11.81082,61.275994,"Burned bone"
3153,3153,"Lus-13176",1544.88544773838,11.81082,61.275994,"bone"
3155,3155,"Lus-13179",129.673067284495,10.28063,60.18135,"charcoal"
3156,3156,"Lus-13180",129.499647903797,10.28063,60.18135,"charcoal"
3157,3157,"Lus-13181",714.022699438598,10.28063,60.18135,"charcoal"
3158,3158,"Lus-13182",697.440026441499,10.28063,60.18135,"charcoal"
3159,3159,"Lus-13183",716.536741343245,10.28063,60.18135,"charcoal"
3160,3160,"Lus-13184",742.822913464213,10.28063,60.18135,"charcoal"
3161,3161,"Lus-13185",705.944780739161,10.28063,60.18135,"charcoal"
3162,3162,"Lus-13186",692.383621991136,10.28063,60.18135,"charcoal"
3163,3163,"Lus-13203",1544.88544773838,10.841593,60.803901,"Charcoal"
3164,3164,"Lus-13204",1442.80113682669,10.841593,60.803901,"Charcoal"
3165,3165,"Lus-13205",1604.31984962845,10.841593,60.803901,"Charcoal"
3166,3166,"Lus-13206",1446.75954297149,10.841593,60.803901,"Charcoal"
3167,3167,"Lus-13207",1456.52623372472,10.841593,60.803901,"Charcoal"
3168,3168,"Lus-13208",1494.8023295962,10.841593,60.803901,"Charcoal"
3169,3169,"Lus-13209",1464.43686744167,10.841593,60.803901,"Charcoal"
3227,3227,"Lus-13284",1827.31976542196,10.07,60.33,"macrofossil"
3228,3228,"Lus-13285",1599.89023766296,10.07,60.33,"macrofossil"
3229,3229,"Lus-13286",1789.86592635348,10.07,60.33,"macrofossil"
3230,3230,"Lus-13287",1781.37740827058,10.07,60.33,"macrofossil"
3231,3231,"Lus-13288",1747.56772663933,10.07,60.33,"macrofossil"
3232,3232,"Lus-13289",2133.52443063913,10.07,60.33,"Charcoal"
3233,3233,"Lus-13290",2045.25401884785,10.07,60.33,"Charcoal"
3234,3234,"Lus-13291",1994.69086045808,10.07,60.33,"Charcoal"
3235,3235,"Lus-13292",1619.95051634677,10.07,60.33,"Charcoal"
3236,3236,"Lus-13293",1733.36067272761,10.07,60.33,"Charcoal"
3237,3237,"Lus-13294",1612.39943388456,10.07,60.33,"Charcoal"
3238,3238,"Lus-13295",2177.06837521756,10.07,60.33,"Charcoal"
3239,3239,"Lus-13296",2208.08699133605,10.07,60.33,"Charcoal"
3240,3240,"Lus-13297",1840.0836316965,10.07,60.33,"Charcoal"
3241,3241,"Lus-13298",1804.5654619857,10.07,60.33,"Charcoal"
3242,3242,"Lus-13299",1775.75541348522,10.07,60.33,"Charcoal"
3243,3243,"Lus-13300",1891.59129706832,10.07,60.33,"Charcoal"
3244,3244,"Lus-13301",1641.83824188152,10.07,60.33,"Charcoal"
3245,3245,"Lus-13302",1840.0836316965,10.07,60.33,"Charcoal"
3246,3246,"Lus-13303",2124.61813799667,10.07,60.33,"Charcoal"
3247,3247,"Lus-13304",1914.93426660375,10.07,60.33,"Charcoal"
3248,3248,"Lus-13305",1809.88041525292,10.07,60.33,"Charcoal"
3249,3249,"Lus-13306",1759.99247260168,10.07,60.33,"Charcoal"
3250,3250,"Lus-13307",1840.0836316965,10.07,60.33,"Charcoal"
3251,3251,"Lus-13308",1717.81648061348,10.07,60.33,"Charcoal"
3265,3265,"Lus-13334",1456.52623372472,11.244992,60.339068,"Burned bone"
3266,3266,"Lus-13335",1504.54857744756,11.244992,60.339068,"Burned bone"
3267,3267,"Lus-13336",1455.89511776961,11.244992,60.339068,"Burned bone"
3268,3268,"Lus-13337",1492.17601229499,11.244992,60.339068,"Burned bone"
3269,3269,"Lus-13338",1492.17601229499,11.244992,60.339068,"Burned bone"
3295,3295,"Lus-13390",1433.61101109763,10.36,60.23,"macrofossil"
3296,3296,"Lus-13391",1450.32937123315,10.36,60.23,"charcoal"
3297,3297,"Lus-13392",1479.61259759505,10.36,60.23,"charcoal"
3298,3298,"Lus-13393",1483.929399154,10.36,60.23,"charcoal"
3299,3299,"Lus-13394",1461.88589422951,10.36,60.23,"charcoal"
3300,3300,"Lus-13395",1446.75954297149,10.36,60.23,"charcoal"
3301,3301,"Lus-13396",1446.75954297149,10.36,60.23,"charcoal"
3302,3302,"Lus-13397",1428.40335687305,10.36,60.23,"charcoal"
3303,3303,"Lus-13398",1433.61101109763,10.36,60.23,"charcoal"
3304,3304,"Lus-13399",1397.98023186182,10.36,60.23,"macrofossil"
3305,3305,"Lus-13400",1509.08932181402,10.36,60.23,"charcoal"
3306,3306,"Lus-13401",140.745089062584,10.36,60.23,"charcoal"
3307,3307,"Lus-13402",332.044313846607,10.36,60.23,"charcoal"
3308,3308,"Lus-13403",165.187918204808,10.36,60.23,"charcoal"
3309,3309,"Lus-13404",133.670905659091,10.36,60.23,"charcoal"
3310,3310,"Lus-13405",1035.01372916548,10.36,60.23,"charcoal"
3311,3311,"Lus-13406",150.209011229174,10.36,60.23,"charcoal"
3312,3312,"Lus-13417",856.638977959182,10.610855,60.297444,"charcoal"
3313,3313,"Lus-13418",2208.08699133605,10.610855,60.297444,"charcoal"
3314,3314,"Lus-13419",129.484532633499,10.610855,60.297444,"charcoal"
3315,3315,"Lus-13420",595.978451901425,10.610855,60.297444,"charcoal"
3316,3316,"Lus-13421",601.280216960357,10.610855,60.297444,"charcoal"
3317,3317,"Lus-13422",594.326944650135,10.610855,60.297444,"charcoal"
3318,3318,"Lus-13423",613.362476356474,10.610855,60.297444,"charcoal"
3334,3334,"Lus-13441",1045.75094082617,11.338941,60.250761,"Burned bone"
3351,3351,"Lus-13476",1474.35054631613,10.708565,60.908228,"charcoal"
3352,3352,"Lus-13477",1464.74901590517,10.708565,60.908228,"charcoal"
3353,3353,"Lus-13478",1455.89511776961,10.708565,60.908228,"Charcoal"
3354,3354,"Lus-13479",1339.41319238782,10.708565,60.908228,"charcoal"
3355,3355,"Lus-13480",8872.90238115794,10.708565,60.908228,"Charcoal"
3371,3371,"Lus-13522",2219.12341842051,11.165912,60.283545,"charcoal"
3410,3410,"Lus-13654",1634.44554444497,11.067,60.198,"charcoal"
3411,3411,"Lus-13655",1612.39943388456,11.067,60.198,"charcoal"
3412,3412,"Lus-13656",862.681477330151,11.067,60.198,"charcoal"
3413,3413,"Lus-13657",2245.13960087611,11.067,60.198,"charcoal"
3414,3414,"Lus-13658",598.832648813416,11.067,60.198,"charcoal"
3415,3415,"Lus-13659",1612.39943388456,11.067,60.198,"charcoal"
3416,3416,"Lus-13660",1770.79739303675,11.067,60.198,"charcoal"
3417,3417,"Lus-13661",1674.23794670731,11.067,60.198,"charcoal"
3418,3418,"Lus-13662",1776.18894717383,11.067,60.198,"charcoal"
3419,3419,"Lus-13663",1595.08607552174,11.067,60.198,"charcoal"
3420,3420,"Lus-13664",736.925537873424,11.067,60.198,"macrofossil"
3421,3421,"Lus-13665",859.501109080707,11.067106,60.196816,"macrofossil"
3422,3422,"Lus-13666",636.476633421538,11.067106,60.196816,"charcoal"
3423,3423,"Lus-13667",609.955859880745,11.067106,60.196816,"charcoal"
3424,3424,"Lus-13668",741.877576168438,11.067106,60.196816,"macrofossil"
3425,3425,"Lus-13669",1109.1502801185,11.067106,60.196816,"macrofossil"
3426,3426,"Lus-13670",1145.71782666489,11.067106,60.196816,"macrofossil"
3427,3427,"Lus-13671",605.868948960693,11.067106,60.196816,"charcoal"
3428,3428,"Lus-13672",851.493596681813,11.067106,60.196816,"charcoal"
3429,3429,"Lus-13673",1986.98498893798,11.244992,60.339068,"Wood"
3430,3430,"Lus-13674",1994.69086045808,11.244992,60.339068,"Wood"
3431,3431,"Lus-13675",2636.52597562394,11.244992,60.339068,"Wood"
3432,3432,"Lus-13676",2608.34370766363,11.244992,60.339068,"Wood"
3433,3433,"Lus-13677",2017.47821545091,11.244992,60.339068,"Wood"
3434,3434,"Lus-13678",3144.65855849123,11.244992,60.339068,"Wood"
3435,3435,"Lus-13679",2890.65014861549,11.244992,60.339068,"Wood"
3436,3436,"Lus-13680",2096.13627537248,11.244992,60.339068,"Wood"
3437,3437,"Lus-13681",2107.60856050188,11.244992,60.339068,"Wood"
3438,3438,"Lus-13682",2071.13610864394,11.244992,60.339068,"Wood"
3439,3439,"Lus-13683",4936.35123014915,11.244992,60.339068,"Wood"
3440,3440,"Lus-13684",2077.83536270855,11.244992,60.339068,"Wood"
3441,3441,"Lus-13685",2058.18929576234,11.244992,60.339068,"Wood"
3442,3442,"Lus-13686",1951.07308126797,11.244992,60.339068,"Wood"
3443,3443,"Lus-13687",2045.25401884785,11.244992,60.339068,"Wood"
3444,3444,"Lus-13688",2051.76605134993,11.244992,60.339068,"Wood"
3445,3445,"Lus-13689",2107.60856050188,11.244992,60.339068,"Wood"
3446,3446,"Lus-13690",2124.61813799667,11.244992,60.339068,"Wood"
3447,3447,"Lus-13691",2058.18929576234,11.244992,60.339068,"Wood"
3448,3448,"Lus-13692",7170.69858796827,11.244992,60.339068,"Wood"
3449,3449,"Lus-13693",7091.69276579399,11.244992,60.339068,"Wood"
3450,3450,"Lus-13694",7206.02336158556,11.244992,60.339068,"Wood"
3455,3455,"Lus-13890",1846.65011394799,11.81082,61.275994,"Burned bone"
3458,3458,"Lus-13911",1527.4103605459,11.127513,60.142741,"Charcoal"
3459,3459,"Lus-13912",1770.86278392438,11.127513,60.142741,"Charcoal"
3497,3497,"Lus-14069",1725.60181163744,11.57,60.88,"charcoal"
3498,3498,"Lus-14070",1526.35355979786,11.57,60.88,"charcoal"
3499,3499,"Lus-14071",1313.9753555055,11.57,60.88,"charcoal"
3500,3500,"Lus-14072",1600.32611849556,11.57,60.88,"charcoal"
3501,3501,"Lus-14073",1608.46737695423,11.57,60.88,"charcoal"
3502,3502,"Lus-14074",1646.15181369749,11.57,60.88,"charcoal"
3503,3503,"Lus-14075",1454.67299922401,11.57,60.88,"macrofossil"
3504,3504,"Lus-14076",1535.83780203985,11.57,60.88,"charcoal"
3505,3505,"Lus-14077",1454.67299922401,11.57,60.88,"charcoal"
3506,3506,"Lus-14078",1179.4555935613,11.57,60.88,"charcoal"
3507,3507,"Lus-14079",1339.84930503599,11.57,60.88,"charcoal"
3508,3508,"Lus-14080",1638.77231479422,11.57,60.88,"charcoal"
3548,3548,"Lus-14179",856.606827738537,10.414698,61.135817,"Charcoal"
3549,3549,"Lus-14180",1121.30685607194,10.414698,61.135817,"Charcoal"
3550,3550,"Lus-14181",859.264385249777,10.414698,61.135817,"Charcoal"
3566,3566,"Lus-14237",723.742796570166,11.085793,60.84243,"Charcoal"
3567,3567,"Lus-14238",772.38840551885,11.085793,60.84243,"Charcoal"
3568,3568,"Lus-14239",834.2268948822,11.085793,60.84243,"Charcoal"
3569,3569,"Lus-14240",719.942350949978,11.085793,60.84243,"Charcoal"
3570,3570,"Lus-14241",782.248000621483,11.085793,60.84243,"Charcoal"
3571,3571,"Lus-14253",131.137949645647,10.523461,60.367581,"wood"
3572,3572,"Lus-14254",138.774026989026,10.523461,60.367581,"wood"
3573,3573,"Lus-14255",155.724620334866,10.523461,60.367581,"wood"
3576,3576,"Lus-14258",2068.35159923784,11.81082,61.275994,"charcoal"
3577,3577,"Lus-14259",2177.06837521756,11.81082,61.275994,"charcoal"
3578,3578,"Lus-14260",1797.12615684493,11.81082,61.275994,"charcoal"
3579,3579,"Lus-14261",2705.20426288258,11.81082,61.275994,"charcoal"
3609,3609,"T-10008",469.113166449056,10.466667,60.85,"Charcoal"
3610,3610,"T-10009",229.955862390491,10.466667,60.85,"Charcoal"
3611,3611,"T-10011",409.274862494807,10.65,60.8,"Charcoal"
3612,3612,"T-10012",1710.67146220116,10.65,60.8,"Charcoal"
3613,3613,"T-10013",850.3936582715,10.65,60.8,"Charcoal"
3614,3614,"T-10014",167.215261306489,10.65,60.8,"Charcoal"
3623,3623,"T-10103",815.196873269736,10.283333,61.216667,"Charcoal"
3624,3624,"T-10104",700.138374833375,10.116667,61.216667,"Charcoal"
3625,3625,"T-10105",675.856308468155,10.116667,61.216667,"Charcoal"
3635,3635,"T-10193",692.860690096994,10.416667,61.166667,"Charcoal"
3636,3636,"T-10194",687.4589549806,10.416667,61.166667,"Charcoal"
3637,3637,"T-10195",865.671357365789,10.416667,61.166667,"Charcoal"
3638,3638,"T-10196",596.645037967008,10.416667,61.166667,"Charcoal"
3639,3639,"T-10197",1352.68836771698,10.416667,61.166667,"Charcoal"
3640,3640,"T-10198",1321.47990982914,10.416667,61.166667,"Charcoal"
3641,3641,"T-10199",1372.04720368228,10.416667,61.166667,"Charcoal"
3642,3642,"T-10200",1245.40830691073,10.416667,61.166667,"Charcoal"
3643,3643,"T-10201",1478.59555722675,10.416667,61.166667,"Charcoal"
3644,3644,"T-10202",1478.18428331482,10.416667,61.166667,"Charcoal"
3645,3645,"T-10203",1381.95563623178,10.416667,61.166667,"Charcoal"
3646,3646,"T-10204",1402.80840777273,10.416667,61.166667,"Charcoal"
3647,3647,"T-10205",1522.34135851641,10.416667,61.166667,"Charcoal"
3648,3648,"T-10206",1434.22266091666,10.416667,61.166667,"Charcoal"
3649,3649,"T-10207",1353.56847215202,10.416667,61.166667,"Charcoal"
3650,3650,"T-10208",1442.36112800006,10.416667,61.166667,"Charcoal"
3651,3651,"T-10209",1533.54722582185,10.416667,61.166667,"Charcoal"
3652,3652,"T-10210",1195.50570646003,10.416667,61.166667,"Charcoal"
3653,3653,"T-10211",1428.4050389821,10.416667,61.166667,"Charcoal"
3654,3654,"T-10212",1184.9919839178,10.416667,61.166667,"Charcoal"
3655,3655,"T-10241",133.209477404464,10.9,60.3,"Charcoal"
3667,3667,"T-10270",510.348109369905,10.65,60.8,"Charcoal"
3671,3671,"T-10316",254.81041874868,10.65,60.8,"Charcoal"
3672,3672,"T-10317",2587.02073455075,10.65,60.8,"Charcoal"
3675,3675,"T-10329",511.975787561791,11.05,60.833333,"Charcoal"
3676,3676,"T-10330",739.383827642942,11.05,60.833333,"Charcoal"
3677,3677,"T-10331",612.531432944682,11.05,60.833333,"Birchbark"
3692,3692,"T-10443",6970.6135832401,11.25,60.116667,"Charcoal"
3693,3693,"T-10444",963.427833622776,11.25,60.116667,"Charcoal"
3694,3694,"T-10445",2086.19797300804,11.25,60.116667,"Charcoal"
3695,3695,"T-10446",1504.64416229289,11.25,60.116667,"Charcoal"
3696,3696,"T-10447",2274.16029797199,11.25,60.116667,"Charcoal"
3697,3697,"T-10448",1016.28514437927,11.25,60.116667,"Charcoal"
3698,3698,"T-10449",1892.97005831717,11.25,60.116667,"Charcoal"
3699,3699,"T-10450",1501.58288239327,11.25,60.116667,"Charcoal"
3700,3700,"T-10451",1059.4859088177,11.25,60.116667,"Charcoal"
3701,3701,"T-10452",1483.26537486702,11.25,60.116667,"Charcoal"
3702,3702,"T-10453",1463.52259207273,11.233333,60.133333,"Charcoal"
3703,3703,"T-10454",9397.02853614073,11.25,60.116667,"Charcoal"
3704,3704,"T-10455",8734.10220526333,11.25,60.116667,"Charcoal"
3705,3705,"T-10456",1991.54602584095,11.25,60.116667,"Charcoal"
3706,3706,"T-10457",2536.97302007675,11.25,60.116667,"Charcoal"
3707,3707,"T-10458",7717.97565703269,11.25,60.133333,"Charcoal"
3708,3708,"T-10459",1915.71743927063,11.25,60.116667,"Charcoal"
3717,3717,"T-10475",834.237637665027,10.916667,62.4,"Charcoal"
3718,3718,"T-10476",874.117973007552,10.916667,62.4,"Wood"
3719,3719,"T-10477",844.411444257398,10.65,62.083333,"Charcoal"
3737,3737,"T-10517",1583.68527269517,10.65,60.8,"Charcoal"
3738,3738,"T-10518",570.717012317975,10.65,60.8,"Charcoal"
3739,3739,"T-10600",353.730337934668,10.633333,60.8,"Charcoal"
3740,3740,"T-10601",164.427181372602,10.633333,60.8,"Charcoal"
3777,3777,"T-10742",1527.76340023107,10.416667,61.15,"Charcoal"
3778,3778,"T-10743",1376.19116082566,10.416667,61.15,"Charcoal"
3779,3779,"T-10744",1462.50389796261,10.416667,61.15,"Charcoal"
3781,3781,"T-10747",1623.62084593829,11.25,60.716667,"Charcoal"
3782,3782,"T-10748",1610.94245641616,11.25,60.716667,"Charcoal"
3789,3789,"T-10818",3696.79761564632,11.25,60.116667,"Charcoal"
3790,3790,"T-10819",1521.1090624134,11.25,60.116667,"Charcoal"
3791,3791,"T-10820",1471.82099129893,11.25,60.133333,"Charcoal"
3792,3792,"T-10821",2570.3717739695,11.25,60.133333,"Charcoal"
3793,3793,"T-10831",9331.96487994127,10.616667,60.8,"Charcoal"
3805,3805,"T-10929",604.815825848906,10.433333,61.05,"Charcoal"
3806,3806,"T-10930",602.029932650285,10.433333,61.05,"Charcoal"
3807,3807,"T-10931",701.614979127062,10.433333,61.05,"Charcoal"
3808,3808,"T-10932",727.366124782061,10.433333,61.05,"Charcoal"
3817,3817,"T-10988",893.00166344382,11.45,61.166667,"Charcoal"
3818,3818,"T-10989",535.715731745747,11.433333,61.133333,"Charcoal"
3825,3825,"T-11012",136.587174280952,10.7,60.766667,"Charcoal"
3826,3826,"T-11013",360.045044082195,10.7,60.766667,"Charcoal"
3835,3835,"T-11032",1662.4053022284,10.816667,60.65,"Charcoal"
3836,3836,"T-11033",1464.24142095062,10.816667,60.65,"Charcoal"
3837,3837,"T-11035",1618.97390354234,11.25,60.116667,"Charcoal"
3838,3838,"T-11036",1513.66908817618,11.25,60.116667,"Charcoal"
3839,3839,"T-11037",1469.01224642135,11.25,60.116667,"Charcoal"
3840,3840,"T-11038",1508.11498425885,11.25,60.116667,"Charcoal"
3841,3841,"T-11039",1019.50283233097,11.25,60.116667,"Charcoal"
3843,3843,"T-11040",3543.94507527007,11.25,60.116667,"Charcoal"
3844,3844,"T-11041",1536.39315071461,11.25,60.116667,"Charcoal"
3845,3845,"T-11042",1641.4879369554,11.25,60.116667,"Charcoal"
3846,3846,"T-11043",1640.61618904518,11.25,60.116667,"Charcoal"
3847,3847,"T-11044",942.139746986898,11.25,60.116667,"Charcoal"
3848,3848,"T-11045",799.752139143838,11.25,60.116667,"Charcoal"
3849,3849,"T-11046",1692.632789787,11.25,60.116667,"Charcoal"
3850,3850,"T-11047",1508.39626074251,11.25,60.116667,"Charcoal"
3852,3852,"T-11053",1629.92221498864,11.166667,61.083333,"Charcoal"
3853,3853,"T-11054",1314.31196812388,11.166667,61.083333,"Charcoal"
3854,3854,"T-11055",1004.53381764025,11.166667,61.083333,"Charcoal"
3855,3855,"T-11077",2136.47727564069,10.216667,60.166667,"Charcoal"
3856,3856,"T-11086",1502.13730539586,11.25,60.116667,"Charcoal"
3857,3857,"T-11087",2042.33774255658,11.25,60.116667,"Charcoal"
3865,3865,"T-11186",2981.00816554508,10.216667,60.166667,"Charcoal"
3866,3866,"T-11187",1464.46801117961,10.216667,60.166667,"Charcoal"
3867,3867,"T-11188",1647.02178867076,10.216667,60.166667,"Charcoal"
