"X.1","X","LabID","weighted_mean","long","lat","Material"
3074,3074,"Lus-12786",3040.48290623208,7.29363,58.064618,"charcoal"
3075,3075,"Lus-12787",3066.59721657062,7.29363,58.064618,"charcoal"
3076,3076,"Lus-12788",3073.12762863488,7.29363,58.064618,"charcoal"
3077,3077,"Lus-12789",3115.27541879514,7.29363,58.064618,"charcoal"
3078,3078,"Lus-12790",3204.51562993701,7.29363,58.064618,"charcoal"
3079,3079,"Lus-12791",3062.18733398352,7.29363,58.064618,"charcoal"
3080,3080,"Lus-12870",6621.43759994186,9.93,59.89,"peat"
3081,3081,"Lus-12871",5832.46529656985,9.93,59.89,"peat"
3095,3095,"Lus-13106",131.504575990694,7.43,58.62,"charcoal"
3096,3096,"Lus-13107",168.434036272923,7.43,58.62,"charcoal"
3097,3097,"Lus-13108",2160.4122369964,7.56,59.81,"charcoal"
3098,3098,"Lus-13109",1526.35355979786,7.56,59.81,"charcoal"
3099,3099,"Lus-13110",1780.53250081729,7.56,59.81,"charcoal"
3100,3100,"Lus-13111",1638.10179487082,7.56,59.81,"charcoal"
3101,3101,"Lus-13112",1464.74901590517,7.56,59.81,"bone"
3143,3143,"Lus-13166",3087.40603687451,6.67,58.3,"charcoal"
3144,3144,"Lus-13167",5655.19323273892,6.67,58.3,"charcoal"
3154,3154,"Lus-13178",138.432014558856,9.661775,59.072911,"Burned bone"
3170,3170,"Lus-13210",1025.59648601289,8.02,58.15,"charcoal"
3171,3171,"Lus-13211",1109.1502801185,8.02,58.15,"charcoal"
3172,3172,"Lus-13212",1450.32937123315,8.02,58.15,"charcoal"
3173,3173,"Lus-13213",1526.35355979786,8.02,58.15,"charcoal"
3174,3174,"Lus-13214",1526.35355979786,8.02,58.15,"charcoal"
3175,3175,"Lus-13215",1040.21044426962,8.02,58.15,"macrofossil"
3176,3176,"Lus-13216",1045.75094082617,8.02,58.15,"charcoal"
3177,3177,"Lus-13217",1035.01372916548,8.02,58.15,"charcoal"
3178,3178,"Lus-13218",1045.75094082617,8.02,58.15,"macrofossil"
3179,3179,"Lus-13219",984.50366459178,8.02,58.15,"macrofossil"
3180,3180,"Lus-13220",997.856368556028,8.02,58.15,"macrofossil"
3181,3181,"Lus-13221",3672.96597634736,8.02,58.15,"macrofossil"
3182,3182,"Lus-13222",1127.35320066407,8.02,58.15,"macrofossil"
3183,3183,"Lus-13223",1025.59648601289,8.02,58.15,"macrofossil"
3184,3184,"Lus-13224",979.391091504155,8.02,58.15,"macrofossil"
3185,3185,"Lus-13225",1040.21044426962,8.02,58.15,"macrofossil"
3186,3186,"Lus-13226",984.50366459178,8.02,58.15,"macrofossil"
3187,3187,"Lus-13227",1030.13882663534,8.02,58.15,"macrofossil"
3188,3188,"Lus-13228",1005.6675773625,8.02,58.15,"macrofossil"
3189,3189,"Lus-13229",1005.6675773625,8.02,58.15,"macrofossil"
3190,3190,"Lus-13230",1194.13324700762,8.02,58.15,"macrofossil"
3191,3191,"Lus-13231",1030.13882663534,8.02,58.15,"macrofossil"
3192,3192,"Lus-13232",1595.08607552174,8.02,58.15,"macrofossil"
3193,3193,"Lus-13233",1096.65493443032,8.02,58.15,"macrofossil"
3194,3194,"Lus-13234",997.856368556028,8.02,58.15,"macrofossil"
3195,3195,"Lus-13245",2115.95843173179,9.6,59.19,"Charcoal"
3196,3196,"Lus-13246",395.112886843476,9.6,59.19,"Charcoal"
3197,3197,"Lus-13247",607.123242830925,9.6,59.19,"Charcoal"
3198,3198,"Lus-13248",2077.83536270855,9.6,59.19,"Charcoal"
3199,3199,"Lus-13249",2017.47821545091,9.6,59.19,"Charcoal"
3200,3200,"Lus-13250",2087.79674507934,9.6,59.19,"macrofossil"
3201,3201,"Lus-13251",2017.47821545091,9.6,59.19,"Charcoal"
3202,3202,"Lus-13252",1938.42409185434,9.6,59.19,"macrofossil"
3203,3203,"Lus-13253",2024.74295177058,9.6,59.19,"Charcoal"
3204,3204,"Lus-13254",1733.36067272761,9.6,59.19,"Charcoal"
3211,3211,"Lus-13261",1616.20982565415,7.21,59.37,"charcoal"
3212,3212,"Lus-13262",207.061856225223,7.21,59.37,"charcoal"
3213,3213,"Lus-13263",425.226443316711,7.21,59.37,"charcoal"
3214,3214,"Lus-13264",1619.95051634677,7.21,59.37,"charcoal"
3215,3215,"Lus-13265",595.978451901425,7.21,59.37,"charcoal"
3216,3216,"Lus-13266",1453.56457077202,7.21,59.37,"charcoal"
3217,3217,"Lus-13267",161.817329173401,7.21,59.37,"charcoal"
3218,3218,"Lus-13268",158.014882245643,7.21,59.37,"charcoal"
3219,3219,"Lus-13269",1281.4932341408,7.21,59.37,"charcoal"
3220,3220,"Lus-13270",229.439785390515,7.21,59.37,"charcoal"
3221,3221,"Lus-13271",395.112886843476,7.21,59.37,"charcoal"
3222,3222,"Lus-13272",597.469799611013,7.21,59.37,"charcoal"
3223,3223,"Lus-13273",158.690966534476,7.21,59.37,"charcoal"
3224,3224,"Lus-13274",390.785811861253,7.21,59.37,"charcoal"
3225,3225,"Lus-13275",603.551589767643,7.21,59.37,"charcoal"
3226,3226,"Lus-13276",611.573794664808,7.21,59.37,"charcoal"
3252,3252,"Lus-13310",1170.88824678955,7.828884,58.174785,"Charcoal"
3253,3253,"Lus-13311",1127.35320066407,7.828885,58.174786,"Charcoal"
3254,3254,"Lus-13312",1040.21044426962,7.828882,58.174783,"macrofossil"
3255,3255,"Lus-13313",1776.18894717383,7.828879,58.17478,"Charcoal"
3256,3256,"Lus-13314",1243.53250063607,7.828883,58.174784,"Charcoal"
3257,3257,"Lus-13315",602.424003548927,7.828887,58.174788,"Charcoal"
3258,3258,"Lus-13316",604.690573836121,7.828888,58.174789,"Charcoal"
3259,3259,"Lus-13317",256.302805931528,7.828886,58.174787,"Charcoal"
3260,3260,"Lus-13318",1459.27486991232,7.82888,58.174781,"Charcoal"
3261,3261,"Lus-13319",1459.27486991232,7.828881,58.174782,"Charcoal"
3262,3262,"Lus-13331",1658.39055771923,7.21,59.37,"charcoal"
3263,3263,"Lus-13332",2576.97196516196,7.21,59.37,"charcoal"
3264,3264,"Lus-13333",1211.96925937935,7.21,59.37,"charcoal"
3270,3270,"Lus-13339",1450.32937123315,9.553103,59.176029,"charcoal"
3271,3271,"Lus-13340",1464.43686744167,9.553103,59.176029,"charcoal"
3272,3272,"Lus-13341",1759.99247260168,9.553103,59.176029,"charcoal"
3273,3273,"Lus-13342",2077.83536270855,9.553103,59.176029,"charcoal"
3274,3274,"Lus-13343",1453.56457077202,9.553103,59.176029,"macrofossil"
3275,3275,"Lus-13344",1658.39055771923,9.553103,59.176029,"charcoal"
3276,3276,"Lus-13345",1475.88610617338,9.553103,59.176029,"charcoal"
3277,3277,"Lus-13346",1469.71207792887,9.553103,59.176029,"charcoal"
3278,3278,"Lus-13347",1450.32937123315,9.553103,59.176029,"macrofossil"
3279,3279,"Lus-13348",1456.52623372472,9.553103,59.176029,"macrofossil"
3280,3280,"Lus-13349",3922.47374826076,9.553103,59.176029,"macrofossil"
3281,3281,"Lus-13350",1501.51282608653,9.553103,59.176029,"macrofossil"
3282,3282,"Lus-13351",1450.32937123315,9.553103,59.176029,"macrofossil"
3283,3283,"Lus-13352",1458.89053910363,9.553103,59.176029,"macrofossil"
3284,3284,"Lus-13353",1459.27486991232,9.553103,59.176029,"macrofossil"
3285,3285,"Lus-13354",1446.75954297149,9.553103,59.176029,"macrofossil"
3286,3286,"Lus-13355",1453.56457077202,9.553103,59.176029,"macrofossil"
3287,3287,"Lus-13356",1453.56457077202,9.553103,59.176029,"macrofossil"
3288,3288,"Lus-13357",1456.52623372472,9.553103,59.176029,"macrofossil"
3289,3289,"Lus-13358",1416.84818497487,9.553103,59.176029,"macrofossil"
3290,3290,"Lus-13359",1459.27486991232,9.553103,59.176029,"macrofossil"
3291,3291,"Lus-13360",1438.42461721859,9.553103,59.176029,"macrofossil"
3292,3292,"Lus-13361",1433.61101109763,9.553103,59.176029,"macrofossil"
3293,3293,"Lus-13362",1453.56457077202,9.553103,59.176029,"macrofossil"
3319,3319,"Lus-13424",748.383265982356,7.21,59.37,"charcoal"
3320,3320,"Lus-13425",841.580784762954,7.21,59.37,"charcoal"
3321,3321,"Lus-13426",737.527149045471,7.21,59.37,"charcoal"
3322,3322,"Lus-13427",844.189499676957,7.21,59.37,"charcoal"
3323,3323,"Lus-13428",778.682485438858,7.21,59.37,"charcoal"
3324,3324,"Lus-13429",706.057883799837,7.21,59.37,"charcoal"
3336,3336,"Lus-13443",1608.46737695423,8.0487,58.583279,"charcoal"
3337,3337,"Lus-13444",1623.27304766142,8.0464,58.58279,"charcoal"
3338,3338,"Lus-13445",1619.95051634677,8.0464,58.58279,"charcoal"
3339,3339,"Lus-13446",1606.22470999556,8.0464,58.58279,"charcoal"
3340,3340,"Lus-13447",1612.39943388456,8.0464,58.58279,"charcoal"
3341,3341,"Lus-13448",1638.10179487082,8.0464,58.58279,"charcoal"
3342,3342,"Lus-13449",386.260705102786,8.0464,58.58279,"charcoal"
3343,3343,"Lus-13450",585.273218972757,8.0464,58.58279,"charcoal"
3344,3344,"Lus-13451",444.605980481955,8.0464,58.58279,"charcoal"
3345,3345,"Lus-13452",2233.88625702289,8.0464,58.58279,"charcoal"
3346,3346,"Lus-13453",2227.23403766894,8.0464,58.58279,"charcoal"
3347,3347,"Lus-13454",139.98624319938,8.0464,58.58279,"charcoal"
3348,3348,"Lus-13455",849.081458974381,8.073738,58.586176,"charcoal"
3349,3349,"Lus-13456",824.76713873359,8.073738,58.586176,"charcoal"
3350,3350,"Lus-13457",1013.33160303124,8.073738,58.586176,"charcoal"
3365,3365,"Lus-13501",6497.82099746767,9.93,59.89,"Burned bone"
3385,3385,"Lus-13536",1479.61259759505,7.78,58.21,"Burned bone"
3386,3386,"Lus-13537",1526.35355979786,7.78,58.21,"Burned bone"
3387,3387,"Lus-13543",2222.22077008858,7.826111,58.105281,"charcoal"
3388,3388,"Lus-13544",1799.49303056299,7.826111,58.105281,"charcoal"
3389,3389,"Lus-13545",1658.39055771923,7.826111,58.105281,"charcoal"
3390,3390,"Lus-13546",1612.39943388456,7.826111,58.105281,"charcoal"
3391,3391,"Lus-13547",2448.83007080477,7.826111,58.105281,"charcoal"
3392,3392,"Lus-13548",2227.23403766894,7.826111,58.105281,"charcoal"
3393,3393,"Lus-13549",2805.2447663389,7.826111,58.105281,"charcoal"
3394,3394,"Lus-13550",2204.04207220293,7.826111,58.105281,"charcoal"
3395,3395,"Lus-13551",1416.84818497487,7.826111,58.105281,"charcoal"
3396,3396,"Lus-13552",2032.67117883496,7.826111,58.105281,"charcoal"
3397,3397,"Lus-13553",2187.54085593694,7.826111,58.105281,"charcoal"
3398,3398,"Lus-13554",3012.89827801841,7.826111,58.105281,"charcoal"
3399,3399,"Lus-13555",2813.8760482096,7.826111,58.105281,"charcoal"
3400,3400,"Lus-13556",2887.0485244552,7.826111,58.105281,"charcoal"
3401,3401,"Lus-13557",1890.54013292203,7.79,58.09,"charcoal"
3402,3402,"Lus-13558",1551.42637280126,7.79,58.09,"charcoal"
3403,3403,"Lus-13559",130.60041131029,7.79,58.09,"macrofossil"
3404,3404,"Lus-13560",147.317445053591,7.79,58.09,"macrofossil"
3405,3405,"Lus-13611",5394.82349706067,8.536734,58.320482,"charcoal"
3408,3408,"Lus-13641",2133.52443063913,9.864931,59.741912,"Burned bone"
3409,3409,"Lus-13642",2084.78984883786,9.864931,59.741912,"Burned bone"
3451,3451,"Lus-13858",1988.16160202124,9.864931,59.741912,"Charcoal"
3452,3452,"Lus-13859",2025.54712531895,9.864931,59.741912,"Charcoal"
3453,3453,"Lus-13860",2039.65714229407,9.864931,59.741912,"Charcoal"
3454,3454,"Lus-13886",3760.61418416005,9.93,59.89,"charcoal"
3468,3468,"Lus-14016",1310.38295043707,8.536734,58.320482,"charcoal"
3469,3469,"Lus-14017",6677.40326063029,8.536734,58.320482,"charcoal"
3520,3520,"Lus-14151",810.001264274905,7.343502,59.55654,"charcoal"
3521,3521,"Lus-14152",810.742281828223,7.343502,59.55654,"charcoal"
3522,3522,"Lus-14153",824.76713873359,7.343502,59.55654,"charcoal"
3523,3523,"Lus-14154",803.986556878828,7.343502,59.55654,"charcoal"
3524,3524,"Lus-14155",830.318691034585,7.343502,59.55654,"charcoal"
3525,3525,"Lus-14156",785.041877747111,7.343502,59.55654,"charcoal"
3526,3526,"Lus-14157",706.057883799837,7.343502,59.55654,"charcoal"
3527,3527,"Lus-14158",828.758198619474,7.343502,59.55654,"charcoal"
3528,3528,"Lus-14159",824.76713873359,7.343502,59.55654,"charcoal"
3529,3529,"Lus-14160",910.123260698342,7.343502,59.55654,"charcoal"
3530,3530,"Lus-14161",847.935962473852,7.343502,59.55654,"charcoal"
3531,3531,"Lus-14162",840.684206606816,7.343502,59.55654,"charcoal"
3532,3532,"Lus-14163",850.015325581542,7.343502,59.55654,"charcoal"
3533,3533,"Lus-14164",794.14966268115,7.343502,59.55654,"charcoal"
3534,3534,"Lus-14165",870.210447828585,7.343502,59.55654,"charcoal"
3535,3535,"Lus-14166",1077.16865663963,7.343502,59.55654,"charcoal"
3536,3536,"Lus-14167",1042.29014375665,7.343502,59.55654,"charcoal"
3537,3537,"Lus-14168",1009.50043839868,7.343502,59.55654,"charcoal"
3538,3538,"Lus-14169",1062.30866023584,7.343502,59.55654,"charcoal"
3539,3539,"Lus-14170",1199.16386317533,7.343502,59.55654,"charcoal"
3540,3540,"Lus-14171",1036.4843315068,7.343502,59.55654,"charcoal"
3541,3541,"Lus-14172",697.440026441499,7.343502,59.55654,"charcoal"
3542,3542,"Lus-14173",617.74036102878,7.343502,59.55654,"charcoal"
3543,3543,"Lus-14174",1133.41242735452,7.343502,59.55654,"wood"
3556,3556,"Lus-14227",1653.89609808936,7.56,59.81,"charcoal"
3557,3557,"Lus-14228",1464.43686744167,7.56,59.81,"charcoal"
3558,3558,"Lus-14229",1544.88544773838,7.56,59.81,"charcoal"
3559,3559,"Lus-14230",1491.54207417942,7.56,59.81,"charcoal"
3560,3560,"Lus-14231",1451.41809885557,7.56,59.81,"charcoal"
3561,3561,"Lus-14232",1438.42461721859,7.56,59.81,"charcoal"
3562,3562,"Lus-14233",1667.27942080004,7.56,59.81,"charcoal"
3563,3563,"Lus-14234",1680.4763018759,7.56,59.81,"charcoal"
3564,3564,"Lus-14235",596.763342556565,7.56,59.81,"charcoal"
3565,3565,"Lus-14236",131.922041850369,7.56,59.81,"charcoal"
3673,3673,"T-10318",1711.42649146899,5.663297,59.12406,"charcoal"
3674,3674,"T-10320",3642.29989199571,5.663297,59.12406,"nutshell"
3678,3678,"T-10332",613.82432886045,7.35,59.383333,"Charcoal"
3679,3679,"T-10333",436.200331773027,7.35,59.383333,"Birchbark"
3680,3680,"T-10334",965.174303892743,7.95,58.616667,"Wood"
3681,3681,"T-10335",367.961551692106,7.95,58.616667,"Wood"
3682,3682,"T-10336",845.38272660688,7.3,59.566667,"Charcoal"
3683,3683,"T-10337",732.232577002784,7.3,59.566667,"Charcoal"
3684,3684,"T-10338",709.210930711652,7.3,59.566667,"Charcoal"
3685,3685,"T-10339",889.417765875759,7.35,59.566667,"Charcoal"
3686,3686,"T-10340",933.750206946024,7.35,59.55,"Charcoal"
3687,3687,"T-10341",841.283760280309,7.35,59.55,"Charcoal"
3688,3688,"T-10342",612.208604776795,7.366667,59.55,"Charcoal"
3691,3691,"T-1041",2546.85830380559,7.066667,58.166667,"Charcoal"
3720,3720,"T-10478",4279.28399264846,6.783333,58.083333,"Charcoal"
3721,3721,"T-10479",2597.55185867666,6.783333,58.083333,"Charcoal"
3722,3722,"T-10480",2216.89463621063,6.783333,58.083333,"Charcoal"
3723,3723,"T-10481",2169.33648343103,6.783333,58.083333,"Charcoal"
3724,3724,"T-10482",1758.23379922818,6.783333,58.083333,"Charcoal"
3725,3725,"T-10483",1898.67231340736,6.783333,58.083333,"Charcoal"
3726,3726,"T-10484",1880.43833952901,6.783333,58.083333,"Charcoal"
3727,3727,"T-10485",3342.15322012025,6.783333,58.083333,"Charcoal"
3728,3728,"T-10486",2195.81563922742,6.783333,58.083333,"Charcoal"
3729,3729,"T-10486I",2261.34935029391,6.783333,58.083333,"Charcoal"
3730,3730,"T-10487",2513.74415328412,6.783333,58.083333,"Charcoal"
3731,3731,"T-10487I",2328.26606749366,6.783333,58.083333,"Charcoal"
3732,3732,"T-10488",3506.41361807802,6.783333,58.083333,"Charcoal"
3733,3733,"T-10490",5284.51644313681,6.783333,58.083333,"Charcoal"
3734,3734,"T-10491",2383.00154369032,6.783333,58.083333,"Bark"
3735,3735,"T-10492",4814.38159359532,6.783333,58.083333,"Charcoal"
3736,3736,"T-10493",1951.74778909213,6.783333,58.083333,"Charcoal"
3750,3750,"T-10634",652.516139004988,7.35,59.566667,"Charcoal"
3751,3751,"T-10635",643.288477994803,7.35,59.566667,"Charcoal"
3752,3752,"T-10636",656.674353353909,7.35,59.566667,"Charcoal"
3753,3753,"T-10637",734.231771305302,7.35,59.566667,"Charcoal"
3767,3767,"T-10655",2927.6263190005,9.95,59.933333,"Charcoal"
3768,3768,"T-10656",3029.83483090063,9.95,59.933333,"Charcoal"
3769,3769,"T-10657",3199.94542143566,9.95,59.933333,"Charcoal"
3775,3775,"T-10714",1440.5370935959,6.766667,58.8,"Charcoal"
3776,3776,"T-10715",1576.12373866393,6.766667,58.8,"Charcoal"
3809,3809,"T-10938",714.352308987156,7.35,59.55,"Charcoal"
3810,3810,"T-10939",871.100233546876,7.35,59.55,"Charcoal"
3811,3811,"T-10940",642.621708712569,7.416667,59.6,"Charcoal"
3812,3812,"T-10941",1277.34313307973,7.383333,59.566667,"Charcoal"
3813,3813,"T-10942",810.936436748301,7.383333,59.566667,"Charcoal"
3814,3814,"T-10943",630.4441433799,7.383333,59.566667,"Charcoal"
3815,3815,"T-10944",592.898225519092,7.366667,59.566667,"Charcoal"
3819,3819,"T-10990",594.759387192506,9.93,59.89,"Charcoal"
3820,3820,"T-10991",131.691365149674,9.93,59.89,"Charcoal"
3821,3821,"T-10992",137.786713775281,9.93,59.89,"Charcoal"
3822,3822,"T-10993",729.130342968703,9.93,59.89,"Charcoal"
3823,3823,"T-10994",736.633338109438,9.93,59.89,"Charcoal"
3858,3858,"T-11090",757.301344596115,7.35,59.583333,"Charcoal"
3859,3859,"T-11091",589.838404376728,7.383333,59.566667,"Charcoal"
3860,3860,"T-11092",771.815959084357,7.4,59.566667,"Charcoal"
3861,3861,"T-11093",894.601113863766,7.416667,59.616667,"Charcoal"
3862,3862,"T-11094",2074.74301448307,7.583333,59.066667,"Charcoal"
3863,3863,"T-11095",1632.28028312257,7.583333,59.066667,"Charcoal"
3864,3864,"T-11096",1553.55834836588,7.583333,59.066667,"Charcoal"
3872,3872,"T-11367",6213.10851112624,6.783333,58.083333,"Charcoal"
3883,3883,"T-11440",1296.34763246161,7.366667,59.55,"Charcoal"
3884,3884,"T-11441",712.635751743872,7.366667,59.55,"Charcoal"
3885,3885,"T-11442",956.121762500194,7.366667,59.55,"Charcoal"
3886,3886,"T-11443",642.912464442215,7.366667,59.55,"Charcoal"
3887,3887,"T-11444",603.020760051883,7.366667,59.55,"Charcoal"
3888,3888,"T-11445",611.715074315494,7.366667,59.55,"Charcoal"
3889,3889,"T-11446",606.107459316726,7.366667,59.55,"Charcoal"
3890,3890,"T-11447",705.259320951946,7.366667,59.55,"Charcoal"
3891,3891,"T-11448",881.393803283552,7.366667,59.55,"Charcoal"
3926,3926,"T-11592",1849.83948051286,7.516667,58.183333,"Charcoal"
3953,3953,"T-1180",861.824004112655,8.166667,59.833333,"Charcoal"
3956,3956,"T-1181",1008.78799553088,8.166667,59.833333,"Charcoal"
3959,3959,"T-1182",889.586533028418,8.166667,59.833333,"Charcoal"
3960,3960,"T-1183",829.043772644678,8.166667,59.833333,"Charcoal"
3961,3961,"T-1185",1308.40878637281,8.166667,59.833333,"Charcoal"
4172,4172,"T-127",3676.82712126232,7.247536,59.70767,"charcoal"
4218,4218,"T-128",4432.21654599874,7.5,59.5,""
4230,4230,"T-129",971.722771395434,7.433333,59.916667,"Charcoal"
4249,4249,"T-129B",4642.21051447825,7.433333,59.916667,"Charcoal"
4250,4250,"T-130",6970.86304958128,7.433333,59.916667,"Charcoal"
4262,4262,"T-13031",794.629460516064,8.166667,58.8,"Charcoal"
4263,4263,"T-13032",7824.34585373905,8.166667,58.8,"Charcoal"
4264,4264,"T-13033",1847.73585172114,6.783333,58.083333,"Charcoal"
4265,4265,"T-13034",1822.22297432868,6.783333,58.083333,"Charcoal"
4266,4266,"T-13035",1704.26023785466,6.783333,58.083333,"Charcoal"
4267,4267,"T-13036",1847.91181219219,6.783333,58.083333,"Charcoal"
4268,4268,"T-13037",2001.04817581925,6.783333,58.083333,"Charcoal"
4269,4269,"T-13038",1634.54046636354,6.783333,58.083333,"Charcoal"
