"dataset_ID","meantimes","Arctium","Artemisia","Artemisia.norvegica","Asteroideae","Avena.Triticum","Cannabaceae","Cannabis","Cannabis.sativa","Capsella","Caryophyllaceae","Centaurea.cyanus","Cerealia","Fagopyrum","Fagopyrum.esculentum","Galeopsis","Hordeum","Humulus","Humulus.Cannabis","Humulus.lupulus","Juglans","Juglans.regia","Linum.usitatissimum","Lycopsis.arvensis","Papaver.radicatum","Papaver.rhoeas","Persicaria.maculosa","Plantago.major","Plantago.major.P..media","Polygonum.aviculare","Rumex","Rumex.longifolius","Rumex.Oxyria","Rumex.Oxyria.digyna","Scleranthus.annuus","Secale","Secale.cereale","Sinapis","Spergula","Spergula.arvensis","Spergula.Spergularia","Triticum"
"4092",10544.172,NA,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",10620.641,NA,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",10717.56,NA,"9",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",10821.154,NA,"4",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",10929.324,NA,"5",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11046.344,NA,"4",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11142.678,NA,"2",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11227.933,NA,"6",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11311.53,NA,"10",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11388.52,NA,"7",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11459.627,NA,"10",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11529.916,NA,"3",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11601.846,NA,"5",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11667.205,NA,"5",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11732.241,NA,"8",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11793.822,NA,"4",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11854.132,NA,"2",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11916.656,NA,"3",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",11977.696,NA,"3",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12038.518,NA,"2",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12102.529,NA,"1",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12163.859,NA,"8",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12218.496,NA,"8",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12273.436,NA,"6",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12331.283,NA,"5",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12391.502,NA,"6",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12450.545,NA,"5",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4092",12506.982,NA,"4",NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",-0.229,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"4133",645.451,NA,"3",NA,NA,"0",NA,NA,NA,NA,"0",NA,"4",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"4133",1259.522,NA,"3",NA,NA,"0",NA,NA,NA,NA,"0",NA,"5",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"4133",1895.347,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",2468.995,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",2967.769,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",3447.146,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",3914.78,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",4392.846,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",4885.988,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",5446.02,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",6031.648,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",6439.615,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",6659.846,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",6877.137,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7095.116,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7268.3,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7391.453,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7502.768,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7618.476,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",7780.464,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",8009.977,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",8262.205,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",8488.778,NA,"0",NA,NA,"1",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",8701.458,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",8912.51,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",9129.35,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",9375.082,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",9630.344,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",9807.886,NA,"1",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",9929.853,NA,"2",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",10144.885,NA,"8",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",10420.72,NA,"6",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",10666.478,NA,"8",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",10877.991,NA,"14",NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",10971.51,NA,"22",NA,NA,"0",NA,NA,NA,NA,"4",NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4133",11059.477,NA,"19",NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA
"4136",39.236,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",92.083,NA,"3",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",118.061,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",157.817,NA,"3",NA,NA,NA,NA,NA,NA,NA,"0",NA,"2",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",206.317,NA,"3",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",350.748,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",655.696,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",897.891,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",1580.787,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",2373.986,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",3170.751,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",4697.39,NA,"4",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",5174.21,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",5671.71,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",6157.68,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",6570.261,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",6838.888,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",7370.509,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",7673.543,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",7914.857,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"2",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",8138.866,NA,"0",NA,NA,NA,NA,NA,NA,NA,"1",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",8396.109,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",8582.061,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",8832.798,NA,"3",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",9225.032,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",9538.369,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",9650.298,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",9749.331,NA,"2",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4136",9848.068,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156",219.077,NA,"5",NA,NA,"5",NA,NA,NA,NA,"2","1","4",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"81",NA,NA,NA,NA,NA,NA
"4156",248.123,NA,"2",NA,NA,"4",NA,NA,NA,NA,"0","0","13",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"71",NA,NA,NA,NA,NA,NA
"4156",280.079,NA,"3",NA,NA,"3",NA,NA,NA,NA,"1","1","7",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"69",NA,NA,NA,NA,NA,NA
"4156",325.236,NA,"3",NA,NA,"1",NA,NA,NA,NA,"1","0","11",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"58",NA,NA,NA,NA,NA,NA
"4156",379.955,NA,"5",NA,NA,"3",NA,NA,NA,NA,"0","1","14",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA
"4156",423.856,NA,"7",NA,NA,"2",NA,NA,NA,NA,"1","3","13",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"3",NA,NA,NA,NA,NA,"136",NA,NA,NA,NA,NA,NA
"4156",464.307,NA,"3",NA,NA,"1",NA,NA,NA,NA,"1","1","6",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"241",NA,NA,NA,NA,NA,NA
"4156",503.197,NA,"2",NA,NA,"5",NA,NA,NA,NA,"0","2","4",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,NA,"289",NA,NA,NA,NA,NA,NA
"4156",540.41,NA,"3",NA,NA,"1",NA,NA,NA,NA,"1","0","7",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"230",NA,NA,NA,NA,NA,NA
